3A2. Accessibility,UDPM (Universal Design Performance Measures),Center for Universal Design,2000,Size and Space for Approach and Use,"It is easy for a person of any size to reach all the important elements of this product from any position (e.g., standing or seated)",,1
3A2. Accessibility,UDPM (Universal Design Performance Measures),Center for Universal Design,2000,Size and Space for Approach and Use,This product can be used by a person with hands of any size,,1
3A2. Accessibility,UDPM (Universal Design Performance Measures),Center for Universal Design,2000,Size and Space for Approach and Use,"There is enough space to use this product with devices or assistance (e.g., wheelchair, oxygen tank, or service animal)",,1
1B3B. Intuitive Formatting,UDPM (Universal Design Performance Measures),Center for Universal Design,2000,Tolerance for Error,Product features are arranged according to their importance,,1
1C4. Error Messages,UDPM (Universal Design Performance Measures),Center for Universal Design,2000,Tolerance for Error,This product draws the user's attention to errors or hazards,,1
1C5. Error Recovery,UDPM (Universal Design Performance Measures),Center for Universal Design,2000,Tolerance for Error,"If the user makes a mistake with this product, it won't cause damage or injure the user",,1
1C6. Prompts and Interaction,UDPM (Universal Design Performance Measures),Center for Universal Design,2000,Tolerance for Error,This product prompts the user to pay attention during critical tasks,,1
4F1. Organization Time Cost,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,(Eliminated),"Only one person at a time can download for the computer and, therefore, staff efficiency is inhibited",7,1
3B4. Quality Care,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,Nurses' Work,Computerization of nursing data offers nurses a remarkable opportunity to improve patient care,8,1
3B4. Quality Care,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,Nurses' Work,Computers cause nurses to give less time to quality patient care,10,1
3B4. Quality Care,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,Nurses' Work,Computer use in the home will improve the quality of nurse-patient interaction,17,1
3B5. Time on Patient,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,Nurses' Work,Computers allow the nurse more time for the professional tasks for which he or she is trained,3,1
3B5. Time on Patient,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,Nurses' Work,Paperwork for nurses can be greatly reduced by the use of computers,12,1
3B5. Time on Patient,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,Nurses' Work,Computers save repeated documentation and allow the nursing staff to become more efficient,15,1
3C4. Easier Work,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,Nurses' Work,Computers make nurses' jobs easier,11,1
2A4. Task Compatibility,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,Perceived Barriers,Nursing data do not lend themselves to computers,14,1
2E1. Total Benefit,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,Perceived Barriers,The increased amount of time spent using a computer is out of proportion to the benefits,5,1
4F. Perceived Costs,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,Perceived Barriers,A computer increases costs by increasing the nurses' workload,1,1
4F. Perceived Costs,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,Perceived Barriers,Part of the increase in healthcare costs is because of computers,4,1
4F1. Organization Time Cost,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,Perceived Barriers,"Orientation for new employees will take longer because of computers, and, therefore, unnecessary work delays occur",13,1
5A2C. Job Security,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,Perceived Barriers,"The more computers in an agency, the fewer jobs for employees.",16,1
3B6. Communication Impacts,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,Security Issues,Computers cause a decrease in communication between intake and billing departments,2,1
5A2A. Legality,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,Security Issues,"Because of computers, nurses will face more lawsuits",18,1
5A2B. Privacy,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,Security Issues,Computers represent a violation of patient confidentiality,6,1
5A2B. Privacy,NATC (Nurses' Attitudes Toward Computers),Stricklin,2003,Security Issues,Computers contain too much personal patient data to be widely available,9,1
5A4. Perceived Competence,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Anxiety,I feel apprehensive about using the system,,1
5A4. Perceived Competence,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Anxiety,It scares me to think that I could lose a lot of information using the system by hitting the wrong key,,1
5A4. Perceived Competence,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Anxiety,I hesitate to use the system for fear of making mistakes I cannot correct,,1
5A4. Perceived Competence,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Anxiety,The system is somewhat intimidating to me,,1
2E2. General Opinion,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Attitude toward using Technology,Using the system is a bad/good idea,,1
2E2. General Opinion,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Attitude toward using Technology,The system makes work more interesting,,1
2E2. General Opinion,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Attitude toward using Technology,Working with the system is fun,,1
2E2. General Opinion,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Attitude toward using Technology,I like working with the system,,1
6. Intention for Use,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Behavioral Intention to Use the System,I intend to use the system in the next <n> months,,1
6. Intention for Use,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Behavioral Intention to Use the System,I predict I would use the system in the next <n> months,,1
6. Intention for Use,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Behavioral Intention to Use the System,I plan to use the system in the next <n> months,,1
2B1. Learning,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Effort Expectancy,It would be easy for me to become skillful at using the system,,1
2B1. Learning,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Effort Expectancy,Learning to operate the system is easy for me,,1
2D. Ease of Use,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Effort Expectancy,My interaction with the system would be clear and understandable,,1
2D. Ease of Use,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Effort Expectancy,I would find the system easy to use,,1
1C. User Assistance,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Facilitating Conditions,I have the resources necessary to use the system,,1
1C. User Assistance,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Facilitating Conditions,A specific person (or group) is available for assistance with system difficulties,,1
2A. Compatibility,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Facilitating Conditions,The system is not compatible with other systems I use,,1
2B3. Adaptation to Skill Level,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Facilitating Conditions,I have the knowledge necessary to use the system,,1
2C3. Professional Image,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Performance Expectancy,"If I use the system, I will increase my chances of getting a raise",,1
2E2. General Opinion,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Performance Expectancy,I would find the system useful in my job,,1
3C3. General Efficiency,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Performance Expectancy,Using the system enables me to accomplish tasks more quickly,,1
3C3. General Efficiency,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Performance Expectancy,Using the system increases my productivity,,1
5A4. Perceived Competence,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Self-efficacy,I could complete a job or task using the system if there was no one around to tell me what to do as I go,,1
5A4. Perceived Competence,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Self-efficacy,I could complete a job or task using the system if I could call someone for help if I got stuck,,1
5A4. Perceived Competence,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Self-efficacy,I could complete a job or task using the system if I had a lot of time to complete the job for which the software was provided,,1
5A4. Perceived Competence,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Self-efficacy,I could complete a job or task using the system if I had just the built-in help facility for assistance,,1
4A. Organizational Goals,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Social Influence,The senior management of this business has been helpful in the use of the system,,1
4A. Organizational Goals,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Social Influence,"In general, the organization has supported the use of the system",,1
4B. Management Expectations,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Social Influence,People who influence my behavior think that I should use the system,,1
4B. Management Expectations,UTAUT (Unified Theory of Acceptance and Use of Technology),Venkatesh,2003,Social Influence,People who are important to me think that I should use the system,,1
2E4. Scales,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Attitude,"All things considered, using CBT will be a (bad idea-good idea)",,1
